sample_id,benchmark_name,run_name,step,sample_index,label,prediction,correct,mode,needs_final_query,route_match,exit_time,query_time,late_relaxed,late_strict,retrieval_distance,payload,query,trigger_time
confirm:0:15,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,15,1,1,True,2,True,True,127.0,127.0,True,True,85,1,0,42
confirm:0:16,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,16,2,2,True,1,False,True,18.0,127.0,False,False,0,2,1,18
confirm:0:17,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,17,0,0,True,2,True,True,127.0,127.0,True,True,115,0,0,12
confirm:0:18,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,18,3,3,True,1,False,True,14.0,127.0,False,False,0,3,3,14
confirm:0:19,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,19,3,3,True,2,True,True,127.0,127.0,True,True,73,2,1,54
confirm:0:20,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,20,0,0,True,0,False,True,0.0,127.0,False,False,0,0,2,48
confirm:0:21,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,21,0,0,True,0,False,True,0.0,127.0,False,False,0,0,2,25
confirm:0:22,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,22,0,0,True,2,True,True,127.0,127.0,True,True,90,0,0,37
confirm:0:23,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,23,3,3,True,2,True,True,127.0,127.0,True,True,124,1,2,3
confirm:0:24,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,24,0,0,True,2,True,True,127.0,127.0,True,True,104,3,1,23
confirm:0:25,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,25,0,0,True,1,False,True,57.0,127.0,False,False,0,0,2,57
confirm:0:26,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,26,1,1,True,0,False,True,0.0,127.0,False,False,0,1,1,46
confirm:0:27,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,27,2,2,True,1,False,True,35.0,127.0,False,False,0,2,0,35
confirm:0:28,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,28,1,1,True,2,True,True,127.0,127.0,True,True,64,1,0,63
confirm:0:29,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,29,2,2,True,0,False,True,0.0,127.0,False,False,0,2,2,31
confirm:0:30,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,30,2,2,True,1,False,True,41.0,127.0,False,False,0,2,3,41
confirm:0:31,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,31,0,0,True,2,True,True,127.0,127.0,True,True,78,1,3,49
confirm:0:32,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,32,0,0,True,2,True,False,8.0,127.0,False,False,119,3,1,8
confirm:0:33,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,33,2,2,True,1,False,True,20.0,127.0,False,False,0,2,1,20
confirm:0:34,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,34,0,0,True,0,False,True,0.0,127.0,False,False,0,0,3,26
confirm:0:35,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,35,3,3,True,0,False,True,0.0,127.0,False,False,0,3,3,47
confirm:0:36,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,36,1,1,True,1,False,True,55.0,127.0,False,False,0,1,1,55
confirm:0:37,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,37,2,2,True,2,True,True,127.0,127.0,True,True,96,3,3,31
confirm:0:38,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,38,1,1,True,0,False,True,0.0,127.0,False,False,0,1,0,45
confirm:0:39,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,39,1,1,True,1,False,True,39.0,127.0,False,False,0,1,2,39
confirm:0:40,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,40,0,0,True,1,False,True,26.0,127.0,False,False,0,0,0,26
confirm:0:41,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,41,2,2,True,2,True,True,127.0,127.0,True,True,82,1,1,45
confirm:0:42,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,42,2,2,True,0,False,True,0.0,127.0,False,False,0,2,0,50
confirm:0:43,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,43,3,3,True,1,False,True,58.0,127.0,False,False,0,3,3,58
confirm:0:44,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,44,1,1,True,0,False,True,0.0,127.0,False,False,0,1,0,29
confirm:0:45,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,45,2,2,True,2,True,True,127.0,127.0,True,True,95,0,2,32
confirm:0:46,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,46,0,0,True,2,True,False,12.0,127.0,False,False,115,2,2,12
confirm:0:47,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,47,3,3,True,2,True,True,127.0,127.0,True,True,81,2,1,46
confirm:0:48,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,48,2,2,True,2,True,True,127.0,127.0,True,True,91,1,1,36
confirm:0:49,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,49,2,2,True,2,True,True,127.0,127.0,True,True,83,0,2,44
confirm:0:50,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,50,1,1,True,1,False,True,41.0,127.0,False,False,0,1,1,41
confirm:0:51,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,51,1,1,True,2,True,True,127.0,127.0,True,True,92,0,1,35
confirm:0:52,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,52,2,2,True,2,True,True,127.0,127.0,True,True,111,3,3,16
confirm:0:53,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,53,3,3,True,2,True,True,127.0,127.0,True,True,81,1,2,46
confirm:0:54,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,54,1,1,True,1,False,True,18.0,127.0,False,False,0,1,2,18
confirm:0:55,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,55,1,1,True,0,False,True,0.0,127.0,False,False,0,1,2,4
confirm:0:56,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,56,2,2,True,2,True,True,127.0,127.0,True,True,76,1,1,51
confirm:0:57,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,57,2,2,True,2,True,True,127.0,127.0,True,True,103,3,3,24
confirm:0:58,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,58,2,2,True,0,False,True,0.0,127.0,False,False,0,2,2,8
confirm:0:59,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,59,0,0,True,2,True,True,127.0,127.0,True,True,119,2,2,8
confirm:0:60,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,60,1,1,True,2,True,True,127.0,127.0,True,True,119,0,1,8
confirm:0:61,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,61,0,0,True,2,True,True,127.0,127.0,True,True,116,1,3,11
confirm:0:62,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,62,1,1,True,0,False,True,0.0,127.0,False,False,0,1,0,13
confirm:0:63,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,63,2,2,True,0,False,True,0.0,127.0,False,False,0,2,1,22
confirm:0:64,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,64,1,1,True,2,True,True,127.0,127.0,True,True,96,3,2,31
confirm:0:65,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,65,0,0,True,0,False,True,0.0,127.0,False,False,0,0,1,28
confirm:0:66,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,66,2,2,True,2,True,True,127.0,127.0,True,True,120,3,3,7
confirm:0:67,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,67,3,3,True,2,True,True,127.0,127.0,True,True,88,3,0,39
confirm:0:68,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,68,1,1,True,0,False,True,0.0,127.0,False,False,0,1,1,63
confirm:0:69,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,69,2,2,True,2,True,True,127.0,127.0,True,True,113,0,2,14
confirm:0:70,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,70,3,3,True,2,True,True,127.0,127.0,True,True,108,3,0,19
confirm:0:71,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,71,3,3,True,2,True,True,127.0,127.0,True,True,123,3,0,4
confirm:0:72,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,72,0,0,True,0,False,True,0.0,127.0,False,False,0,0,3,9
confirm:0:73,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,73,1,1,True,2,True,False,39.0,127.0,False,False,88,1,0,39
confirm:0:74,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,74,1,1,True,0,False,True,0.0,127.0,False,False,0,1,1,40
confirm:0:75,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,75,0,0,True,0,False,True,0.0,127.0,False,False,0,0,2,33
confirm:0:76,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,76,1,1,True,0,False,True,0.0,127.0,False,False,0,1,0,45
confirm:0:77,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,77,1,1,True,2,True,True,127.0,127.0,True,True,68,1,0,59
confirm:0:78,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,78,3,3,True,1,False,True,54.0,127.0,False,False,0,3,0,54
confirm:0:79,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,79,1,1,True,0,False,True,0.0,127.0,False,False,0,1,0,53
confirm:0:80,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,80,3,3,True,0,False,True,0.0,127.0,False,False,0,3,3,40
confirm:0:81,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,81,0,0,True,2,True,True,127.0,127.0,True,True,110,3,1,17
confirm:0:82,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,82,2,2,True,1,False,True,33.0,127.0,False,False,0,2,1,33
confirm:0:83,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,83,2,2,True,2,True,True,127.0,127.0,True,True,118,2,0,9
confirm:0:84,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,84,1,1,True,2,True,True,127.0,127.0,True,True,70,0,1,57
confirm:0:85,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,85,3,3,True,2,True,True,127.0,127.0,True,True,69,1,2,58
confirm:0:86,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,86,0,0,True,0,False,True,0.0,127.0,False,False,0,0,2,43
confirm:0:87,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,87,3,3,True,2,True,True,127.0,127.0,True,True,122,2,1,5
confirm:0:88,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,88,3,3,True,1,False,True,31.0,127.0,False,False,0,3,1,31
confirm:0:89,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,89,3,3,True,2,True,True,127.0,127.0,True,True,70,3,0,57
confirm:0:90,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,90,0,0,True,2,True,True,127.0,127.0,True,True,102,2,2,25
confirm:0:91,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,91,2,2,True,0,False,True,0.0,127.0,False,False,0,2,1,37
confirm:0:92,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,92,0,0,True,1,False,True,59.0,127.0,False,False,0,0,1,59
confirm:0:93,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,93,3,3,True,2,True,True,127.0,127.0,True,True,111,2,1,16
confirm:0:94,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,94,0,0,True,0,False,True,0.0,127.0,False,False,0,0,0,56
confirm:0:95,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,95,3,3,True,2,True,True,127.0,127.0,True,True,96,2,1,31
confirm:0:96,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,96,1,1,True,2,True,True,127.0,127.0,True,True,66,2,3,61
confirm:0:97,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,97,3,3,True,1,False,True,27.0,127.0,False,False,0,3,2,27
confirm:0:98,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,98,1,1,True,2,True,True,127.0,127.0,True,True,70,0,1,57
confirm:0:99,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,99,2,2,True,2,True,True,127.0,127.0,True,True,99,1,1,28
confirm:0:100,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,100,0,0,True,1,False,True,25.0,127.0,False,False,0,0,0,25
confirm:0:101,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,101,1,1,True,2,True,True,127.0,127.0,True,True,91,0,1,36
confirm:0:102,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,102,0,0,True,1,False,True,60.0,127.0,False,False,0,0,0,60
confirm:0:103,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,103,1,1,True,1,False,True,4.0,127.0,False,False,0,1,2,4
confirm:0:104,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,104,3,3,True,2,True,True,127.0,127.0,True,True,92,2,1,35
confirm:0:105,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,105,3,3,True,1,False,True,37.0,127.0,False,False,0,3,2,37
confirm:0:106,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,106,2,2,True,2,True,True,127.0,127.0,True,True,102,3,3,25
confirm:0:107,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,107,2,2,True,0,False,True,0.0,127.0,False,False,0,2,0,41
confirm:0:108,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,108,3,3,True,0,False,True,0.0,127.0,False,False,0,3,3,33
confirm:0:109,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,109,3,3,True,2,True,True,127.0,127.0,True,True,102,0,3,25
confirm:0:110,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,110,3,3,True,2,True,True,127.0,127.0,True,True,96,3,0,31
confirm:0:111,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,111,0,0,True,0,False,True,0.0,127.0,False,False,0,0,2,63
confirm:0:112,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,112,0,0,True,0,False,True,0.0,127.0,False,False,0,0,1,47
confirm:0:113,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,113,2,2,True,2,True,True,127.0,127.0,True,True,116,0,2,11
confirm:0:114,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,114,0,0,True,0,False,True,0.0,127.0,False,False,0,0,3,7
confirm:0:115,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,115,3,3,True,1,False,True,14.0,127.0,False,False,0,3,3,14
confirm:0:116,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,116,3,3,True,0,False,True,0.0,127.0,False,False,0,3,3,54
confirm:0:117,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,117,1,1,True,2,True,True,127.0,127.0,True,True,72,0,1,55
confirm:0:118,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,118,1,1,True,1,False,True,8.0,127.0,False,False,0,1,0,8
confirm:0:119,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,119,3,3,True,0,False,True,0.0,127.0,False,False,0,3,3,23
confirm:0:120,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,120,2,2,True,0,False,True,0.0,127.0,False,False,0,2,2,8
confirm:0:121,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,121,1,1,True,2,True,True,127.0,127.0,True,True,71,0,1,56
confirm:0:122,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,122,3,3,True,2,True,True,127.0,127.0,True,True,113,3,0,14
confirm:0:123,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,123,1,1,True,2,True,True,127.0,127.0,True,True,79,2,3,48
confirm:0:124,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,124,1,1,True,2,True,True,127.0,127.0,True,True,67,0,1,60
confirm:0:125,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,125,1,1,True,0,False,True,0.0,127.0,False,False,0,1,0,26
confirm:0:126,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,126,1,1,True,2,True,True,127.0,127.0,True,True,94,3,2,33
confirm:0:127,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,127,0,0,True,0,False,True,0.0,127.0,False,False,0,0,2,53
confirm:0:128,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,128,0,0,True,2,True,True,127.0,127.0,True,True,89,0,0,38
confirm:0:129,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,129,2,2,True,1,False,True,1.0,127.0,False,False,0,2,1,1
confirm:0:130,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,130,1,1,True,2,True,True,127.0,127.0,True,True,116,3,2,11
confirm:0:131,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,131,0,0,True,0,False,True,0.0,127.0,False,False,0,0,1,26
confirm:0:132,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,132,0,0,True,2,True,True,127.0,127.0,True,True,90,3,1,37
confirm:0:133,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,133,0,0,True,0,False,True,0.0,127.0,False,False,0,0,2,22
confirm:0:134,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,134,3,3,True,2,True,True,127.0,127.0,True,True,96,0,3,31
confirm:0:135,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,135,0,0,True,2,True,True,127.0,127.0,True,True,70,0,0,57
confirm:0:136,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,136,2,2,True,2,True,True,127.0,127.0,True,True,85,1,1,42
confirm:0:137,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,137,1,1,True,1,False,True,60.0,127.0,False,False,0,1,0,60
confirm:0:138,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,138,2,2,True,2,True,True,127.0,127.0,True,True,110,0,2,17
confirm:0:139,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,139,0,0,True,2,True,False,24.0,127.0,False,False,103,3,1,24
confirm:0:140,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,140,2,2,True,0,False,True,0.0,127.0,False,False,0,2,2,23
confirm:0:141,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,141,2,2,True,1,False,True,16.0,127.0,False,False,0,2,2,16
confirm:0:142,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,142,2,2,True,0,False,True,0.0,127.0,False,False,0,2,0,55
confirm:0:143,long_horizon_memory_v2,20260326_005629_hard_st_benchmark_b_v2_teacher1874_anchor16045_selectlocked,0,143,3,3,True,1,False,True,4.0,127.0,False,False,0,3,0,4
