sample_id,benchmark_name,run_name,step,sample_index,label,prediction,correct,mode,needs_final_query,route_match,exit_time,query_time,late_relaxed,late_strict,retrieval_distance,payload,query,trigger_time
confirm:0:36,long_horizon_memory_v2,16045,0,36,1,1,True,2,True,True,127.0,127.0,True,True,65,1,0,62
confirm:0:37,long_horizon_memory_v2,16045,0,37,2,2,True,2,True,True,127.0,127.0,True,True,79,0,2,48
confirm:0:38,long_horizon_memory_v2,16045,0,38,0,0,True,0,False,True,0.0,127.0,False,False,0,0,2,17
confirm:0:39,long_horizon_memory_v2,16045,0,39,0,0,True,0,False,True,0.0,127.0,False,False,0,0,3,24
confirm:0:40,long_horizon_memory_v2,16045,0,40,3,3,True,1,False,True,44.0,127.0,False,False,0,3,2,44
confirm:0:41,long_horizon_memory_v2,16045,0,41,0,0,True,0,False,True,0.0,127.0,False,False,0,0,2,49
confirm:0:42,long_horizon_memory_v2,16045,0,42,0,0,True,2,True,True,127.0,127.0,True,True,103,1,3,24
confirm:0:43,long_horizon_memory_v2,16045,0,43,2,2,True,2,True,True,127.0,127.0,True,True,82,0,2,45
confirm:0:44,long_horizon_memory_v2,16045,0,44,0,0,True,2,True,False,3.0,127.0,False,False,124,1,3,3
confirm:0:45,long_horizon_memory_v2,16045,0,45,0,0,True,0,False,True,0.0,127.0,False,False,0,0,2,10
confirm:0:46,long_horizon_memory_v2,16045,0,46,2,2,True,2,True,True,127.0,127.0,True,True,120,1,1,7
confirm:0:47,long_horizon_memory_v2,16045,0,47,1,1,True,2,True,True,127.0,127.0,True,True,77,1,0,50
confirm:0:48,long_horizon_memory_v2,16045,0,48,1,1,True,0,False,True,0.0,127.0,False,False,0,1,2,59
confirm:0:49,long_horizon_memory_v2,16045,0,49,0,0,True,2,True,True,127.0,127.0,True,True,104,3,1,23
confirm:0:50,long_horizon_memory_v2,16045,0,50,1,1,True,2,True,True,127.0,127.0,True,True,89,3,2,38
confirm:0:51,long_horizon_memory_v2,16045,0,51,2,2,True,0,False,True,0.0,127.0,False,False,0,2,0,19
confirm:0:52,long_horizon_memory_v2,16045,0,52,1,1,True,0,False,True,0.0,127.0,False,False,0,1,3,29
confirm:0:53,long_horizon_memory_v2,16045,0,53,2,2,True,2,True,True,127.0,127.0,True,True,70,0,2,57
confirm:0:54,long_horizon_memory_v2,16045,0,54,1,1,True,2,True,True,127.0,127.0,True,True,111,2,3,16
confirm:0:55,long_horizon_memory_v2,16045,0,55,3,3,True,2,True,True,127.0,127.0,True,True,106,3,0,21
confirm:0:56,long_horizon_memory_v2,16045,0,56,2,2,True,2,True,True,127.0,127.0,True,True,64,3,3,63
confirm:0:57,long_horizon_memory_v2,16045,0,57,2,2,True,1,False,True,43.0,127.0,False,False,0,2,1,43
confirm:0:58,long_horizon_memory_v2,16045,0,58,3,3,True,0,False,True,0.0,127.0,False,False,0,3,0,54
confirm:0:59,long_horizon_memory_v2,16045,0,59,2,2,True,0,False,True,0.0,127.0,False,False,0,2,0,59
confirm:0:60,long_horizon_memory_v2,16045,0,60,3,3,True,2,True,True,127.0,127.0,True,True,69,1,2,58
confirm:0:61,long_horizon_memory_v2,16045,0,61,1,1,True,0,False,True,0.0,127.0,False,False,0,1,2,54
confirm:0:62,long_horizon_memory_v2,16045,0,62,0,0,True,2,True,True,127.0,127.0,True,True,72,0,0,55
confirm:0:63,long_horizon_memory_v2,16045,0,63,3,3,True,1,False,True,2.0,127.0,False,False,0,3,2,2
confirm:0:64,long_horizon_memory_v2,16045,0,64,1,1,True,0,False,True,0.0,127.0,False,False,0,1,2,55
confirm:0:65,long_horizon_memory_v2,16045,0,65,2,2,True,2,True,True,127.0,127.0,True,True,83,1,1,44
confirm:0:66,long_horizon_memory_v2,16045,0,66,0,0,True,0,False,True,0.0,127.0,False,False,0,0,2,14
confirm:0:67,long_horizon_memory_v2,16045,0,67,3,3,True,2,True,True,127.0,127.0,True,True,102,0,3,25
confirm:0:68,long_horizon_memory_v2,16045,0,68,0,0,True,1,False,True,49.0,127.0,False,False,0,0,0,49
confirm:0:69,long_horizon_memory_v2,16045,0,69,0,0,True,1,False,True,26.0,127.0,False,False,0,0,2,26
confirm:0:70,long_horizon_memory_v2,16045,0,70,2,2,True,0,False,True,0.0,127.0,False,False,0,2,3,18
confirm:0:71,long_horizon_memory_v2,16045,0,71,1,1,True,2,True,True,127.0,127.0,True,True,73,3,2,54
confirm:0:72,long_horizon_memory_v2,16045,0,72,3,3,True,2,True,True,127.0,127.0,True,True,107,1,2,20
confirm:0:73,long_horizon_memory_v2,16045,0,73,1,1,True,2,True,True,127.0,127.0,True,True,97,2,3,30
confirm:0:74,long_horizon_memory_v2,16045,0,74,1,1,True,2,True,True,127.0,127.0,True,True,104,3,2,23
confirm:0:75,long_horizon_memory_v2,16045,0,75,3,3,True,1,False,True,9.0,127.0,False,False,0,3,0,9
confirm:0:76,long_horizon_memory_v2,16045,0,76,1,1,True,2,True,True,127.0,127.0,True,True,98,3,2,29
confirm:0:77,long_horizon_memory_v2,16045,0,77,3,3,True,1,False,True,42.0,127.0,False,False,0,3,1,42
confirm:0:78,long_horizon_memory_v2,16045,0,78,1,1,True,2,True,True,127.0,127.0,True,True,88,1,0,39
confirm:0:79,long_horizon_memory_v2,16045,0,79,2,2,True,0,False,True,0.0,127.0,False,False,0,2,3,23
confirm:0:80,long_horizon_memory_v2,16045,0,80,0,0,True,0,False,True,0.0,127.0,False,False,0,0,3,8
confirm:0:81,long_horizon_memory_v2,16045,0,81,2,2,True,1,False,True,44.0,127.0,False,False,0,2,2,44
confirm:0:82,long_horizon_memory_v2,16045,0,82,0,0,True,1,False,True,21.0,127.0,False,False,0,0,3,21
confirm:0:83,long_horizon_memory_v2,16045,0,83,2,2,True,2,True,True,127.0,127.0,True,True,67,1,1,60
confirm:0:84,long_horizon_memory_v2,16045,0,84,3,3,True,2,True,True,127.0,127.0,True,True,68,0,3,59
confirm:0:85,long_horizon_memory_v2,16045,0,85,1,1,True,0,False,True,0.0,127.0,False,False,0,1,3,10
confirm:0:86,long_horizon_memory_v2,16045,0,86,2,2,True,0,False,True,0.0,127.0,False,False,0,2,2,34
confirm:0:87,long_horizon_memory_v2,16045,0,87,2,2,True,0,False,True,0.0,127.0,False,False,0,2,2,6
confirm:0:88,long_horizon_memory_v2,16045,0,88,1,1,True,0,False,True,0.0,127.0,False,False,0,1,2,14
confirm:0:89,long_horizon_memory_v2,16045,0,89,3,3,True,0,False,True,0.0,127.0,False,False,0,3,1,13
confirm:0:90,long_horizon_memory_v2,16045,0,90,3,3,True,2,True,True,127.0,127.0,True,True,113,3,0,14
confirm:0:91,long_horizon_memory_v2,16045,0,91,3,3,True,0,False,True,0.0,127.0,False,False,0,3,3,34
confirm:0:92,long_horizon_memory_v2,16045,0,92,2,2,True,1,False,True,40.0,127.0,False,False,0,2,1,40
confirm:0:93,long_horizon_memory_v2,16045,0,93,0,0,True,2,True,True,127.0,127.0,True,True,125,1,3,2
confirm:0:94,long_horizon_memory_v2,16045,0,94,1,1,True,2,True,True,127.0,127.0,True,True,98,1,0,29
confirm:0:95,long_horizon_memory_v2,16045,0,95,3,3,True,2,True,True,127.0,127.0,True,True,106,2,1,21
confirm:0:96,long_horizon_memory_v2,16045,0,96,0,0,True,0,False,True,0.0,127.0,False,False,0,0,3,34
confirm:0:97,long_horizon_memory_v2,16045,0,97,2,2,True,0,False,True,0.0,127.0,False,False,0,2,0,49
confirm:0:98,long_horizon_memory_v2,16045,0,98,1,1,True,2,True,True,127.0,127.0,True,True,119,3,2,8
confirm:0:99,long_horizon_memory_v2,16045,0,99,0,0,True,0,False,True,0.0,127.0,False,False,0,0,2,27
confirm:0:100,long_horizon_memory_v2,16045,0,100,3,3,True,2,True,False,7.0,127.0,False,False,120,2,1,7
confirm:0:101,long_horizon_memory_v2,16045,0,101,0,0,True,2,True,True,127.0,127.0,True,True,69,0,0,58
confirm:0:102,long_horizon_memory_v2,16045,0,102,1,1,True,2,True,True,127.0,127.0,True,True,76,3,2,51
confirm:0:103,long_horizon_memory_v2,16045,0,103,3,3,True,0,False,True,0.0,127.0,False,False,0,3,3,20
confirm:0:104,long_horizon_memory_v2,16045,0,104,0,0,True,2,True,True,127.0,127.0,True,True,88,0,0,39
confirm:0:105,long_horizon_memory_v2,16045,0,105,3,3,True,2,True,True,127.0,127.0,True,True,97,2,1,30
confirm:0:106,long_horizon_memory_v2,16045,0,106,0,0,True,2,True,True,127.0,127.0,True,True,121,3,1,6
confirm:0:107,long_horizon_memory_v2,16045,0,107,3,3,True,1,False,True,45.0,127.0,False,False,0,3,2,45
confirm:0:108,long_horizon_memory_v2,16045,0,108,3,3,True,1,False,True,23.0,127.0,False,False,0,3,2,23
confirm:0:109,long_horizon_memory_v2,16045,0,109,1,1,True,1,False,True,44.0,127.0,False,False,0,1,1,44
confirm:0:110,long_horizon_memory_v2,16045,0,110,2,2,True,0,False,True,0.0,127.0,False,False,0,2,0,57
confirm:0:111,long_horizon_memory_v2,16045,0,111,0,0,True,2,True,True,127.0,127.0,True,True,90,0,0,37
confirm:0:112,long_horizon_memory_v2,16045,0,112,3,3,True,0,False,True,0.0,127.0,False,False,0,3,1,9
confirm:0:113,long_horizon_memory_v2,16045,0,113,1,1,True,0,False,True,0.0,127.0,False,False,0,1,2,33
confirm:0:114,long_horizon_memory_v2,16045,0,114,3,3,True,0,False,True,0.0,127.0,False,False,0,3,2,4
confirm:0:115,long_horizon_memory_v2,16045,0,115,2,2,True,1,False,True,24.0,127.0,False,False,0,2,3,24
confirm:0:116,long_horizon_memory_v2,16045,0,116,1,1,True,2,True,True,127.0,127.0,True,True,88,0,1,39
confirm:0:117,long_horizon_memory_v2,16045,0,117,2,2,True,2,True,True,127.0,127.0,True,True,104,3,3,23
confirm:0:118,long_horizon_memory_v2,16045,0,118,2,2,True,1,False,True,57.0,127.0,False,False,0,2,3,57
confirm:0:119,long_horizon_memory_v2,16045,0,119,1,1,True,1,False,True,53.0,127.0,False,False,0,1,2,53
confirm:0:120,long_horizon_memory_v2,16045,0,120,0,0,True,1,False,True,52.0,127.0,False,False,0,0,2,52
confirm:0:121,long_horizon_memory_v2,16045,0,121,3,3,True,1,False,True,36.0,127.0,False,False,0,3,0,36
confirm:0:122,long_horizon_memory_v2,16045,0,122,2,2,True,1,False,True,6.0,127.0,False,False,0,2,3,6
confirm:0:123,long_horizon_memory_v2,16045,0,123,2,2,True,1,False,True,2.0,127.0,False,False,0,2,0,2
confirm:0:124,long_horizon_memory_v2,16045,0,124,3,3,True,1,False,True,41.0,127.0,False,False,0,3,0,41
confirm:0:125,long_horizon_memory_v2,16045,0,125,0,0,True,2,True,True,127.0,127.0,True,True,111,0,0,16
confirm:0:126,long_horizon_memory_v2,16045,0,126,1,1,True,2,True,True,127.0,127.0,True,True,98,0,1,29
confirm:0:127,long_horizon_memory_v2,16045,0,127,2,2,True,0,False,True,0.0,127.0,False,False,0,2,0,32
confirm:1:0,long_horizon_memory_v2,16045,1,0,0,0,True,1,False,True,7.0,127.0,False,False,0,0,0,7
confirm:1:1,long_horizon_memory_v2,16045,1,1,3,3,True,0,False,True,0.0,127.0,False,False,0,3,2,56
confirm:1:2,long_horizon_memory_v2,16045,1,2,1,1,True,2,True,False,4.0,127.0,False,False,123,1,0,4
confirm:1:3,long_horizon_memory_v2,16045,1,3,1,1,True,2,True,True,127.0,127.0,True,True,114,0,1,13
confirm:1:4,long_horizon_memory_v2,16045,1,4,2,2,True,0,False,True,0.0,127.0,False,False,0,2,3,39
confirm:1:5,long_horizon_memory_v2,16045,1,5,3,3,True,1,False,True,7.0,127.0,False,False,0,3,0,7
confirm:1:6,long_horizon_memory_v2,16045,1,6,0,0,True,2,True,True,127.0,127.0,True,True,81,3,1,46
confirm:1:7,long_horizon_memory_v2,16045,1,7,1,1,True,2,True,True,127.0,127.0,True,True,123,1,0,4
confirm:1:8,long_horizon_memory_v2,16045,1,8,0,0,True,0,False,True,0.0,127.0,False,False,0,0,0,40
confirm:1:9,long_horizon_memory_v2,16045,1,9,1,1,True,2,True,True,127.0,127.0,True,True,68,3,2,59
confirm:1:10,long_horizon_memory_v2,16045,1,10,1,1,True,0,False,True,0.0,127.0,False,False,0,1,1,48
confirm:1:11,long_horizon_memory_v2,16045,1,11,1,1,True,1,False,True,20.0,127.0,False,False,0,1,0,20
confirm:1:12,long_horizon_memory_v2,16045,1,12,2,2,True,2,True,True,127.0,127.0,True,True,76,0,2,51
confirm:1:13,long_horizon_memory_v2,16045,1,13,0,0,True,2,True,True,127.0,127.0,True,True,76,1,3,51
confirm:1:14,long_horizon_memory_v2,16045,1,14,0,0,True,2,True,False,22.0,127.0,False,False,105,3,1,22
confirm:1:15,long_horizon_memory_v2,16045,1,15,3,3,True,2,True,True,127.0,127.0,True,True,112,3,0,15
confirm:1:16,long_horizon_memory_v2,16045,1,16,1,1,True,2,True,False,3.0,127.0,False,False,124,0,1,3
confirm:1:17,long_horizon_memory_v2,16045,1,17,1,1,True,2,True,True,127.0,127.0,True,True,117,3,2,10
confirm:1:18,long_horizon_memory_v2,16045,1,18,1,1,True,2,True,True,127.0,127.0,True,True,110,1,0,17
confirm:1:19,long_horizon_memory_v2,16045,1,19,2,2,True,2,True,True,127.0,127.0,True,True,102,0,2,25
confirm:1:20,long_horizon_memory_v2,16045,1,20,1,1,True,0,False,True,0.0,127.0,False,False,0,1,1,34
confirm:1:21,long_horizon_memory_v2,16045,1,21,2,2,True,2,True,True,127.0,127.0,True,True,101,3,3,26
confirm:1:22,long_horizon_memory_v2,16045,1,22,2,2,True,1,False,True,23.0,127.0,False,False,0,2,1,23
confirm:1:23,long_horizon_memory_v2,16045,1,23,3,3,True,0,False,True,0.0,127.0,False,False,0,3,0,48
confirm:1:24,long_horizon_memory_v2,16045,1,24,2,2,True,1,False,True,38.0,127.0,False,False,0,2,3,38
confirm:1:25,long_horizon_memory_v2,16045,1,25,3,3,True,2,True,True,127.0,127.0,True,True,68,0,3,59
confirm:1:26,long_horizon_memory_v2,16045,1,26,1,1,True,0,False,True,0.0,127.0,False,False,0,1,0,23
confirm:1:27,long_horizon_memory_v2,16045,1,27,0,0,True,0,False,True,0.0,127.0,False,False,0,0,0,8
confirm:1:28,long_horizon_memory_v2,16045,1,28,2,2,True,2,True,True,127.0,127.0,True,True,105,1,1,22
confirm:1:29,long_horizon_memory_v2,16045,1,29,3,3,True,2,True,True,127.0,127.0,True,True,71,2,1,56
confirm:1:30,long_horizon_memory_v2,16045,1,30,1,1,True,2,True,True,127.0,127.0,True,True,107,3,2,20
confirm:1:31,long_horizon_memory_v2,16045,1,31,1,1,True,0,False,True,0.0,127.0,False,False,0,1,1,60
confirm:1:32,long_horizon_memory_v2,16045,1,32,2,2,True,0,False,True,0.0,127.0,False,False,0,2,3,63
confirm:1:33,long_horizon_memory_v2,16045,1,33,2,2,True,1,False,True,22.0,127.0,False,False,0,2,0,22
confirm:1:34,long_horizon_memory_v2,16045,1,34,1,1,True,0,False,True,0.0,127.0,False,False,0,1,0,56
confirm:1:35,long_horizon_memory_v2,16045,1,35,1,1,True,1,False,True,16.0,127.0,False,False,0,1,1,16
confirm:1:36,long_horizon_memory_v2,16045,1,36,2,2,True,0,False,True,0.0,127.0,False,False,0,2,2,59
confirm:1:37,long_horizon_memory_v2,16045,1,37,3,3,True,0,False,True,0.0,127.0,False,False,0,3,1,32
confirm:1:38,long_horizon_memory_v2,16045,1,38,0,0,True,0,False,True,0.0,127.0,False,False,0,0,2,22
confirm:1:39,long_horizon_memory_v2,16045,1,39,2,2,True,1,False,True,44.0,127.0,False,False,0,2,1,44
confirm:1:40,long_horizon_memory_v2,16045,1,40,3,3,True,0,False,True,0.0,127.0,False,False,0,3,1,61
confirm:1:41,long_horizon_memory_v2,16045,1,41,3,3,True,1,False,True,3.0,127.0,False,False,0,3,1,3
confirm:1:42,long_horizon_memory_v2,16045,1,42,0,0,True,1,False,True,29.0,127.0,False,False,0,0,2,29
confirm:1:43,long_horizon_memory_v2,16045,1,43,1,1,True,0,False,True,0.0,127.0,False,False,0,1,1,16
confirm:1:44,long_horizon_memory_v2,16045,1,44,3,3,True,2,True,True,127.0,127.0,True,True,78,0,3,49
confirm:1:45,long_horizon_memory_v2,16045,1,45,0,0,True,1,False,True,38.0,127.0,False,False,0,0,2,38
confirm:1:46,long_horizon_memory_v2,16045,1,46,0,0,True,1,False,True,8.0,127.0,False,False,0,0,3,8
confirm:1:47,long_horizon_memory_v2,16045,1,47,0,0,True,0,False,True,0.0,127.0,False,False,0,0,0,29
confirm:1:48,long_horizon_memory_v2,16045,1,48,2,2,True,1,False,True,57.0,127.0,False,False,0,2,0,57
confirm:1:49,long_horizon_memory_v2,16045,1,49,1,1,True,2,True,True,127.0,127.0,True,True,114,1,0,13
confirm:1:50,long_horizon_memory_v2,16045,1,50,2,2,True,1,False,True,63.0,127.0,False,False,0,2,1,63
confirm:1:51,long_horizon_memory_v2,16045,1,51,2,2,True,1,False,True,12.0,127.0,False,False,0,2,0,12
confirm:1:52,long_horizon_memory_v2,16045,1,52,3,3,True,0,False,True,0.0,127.0,False,False,0,3,0,8
confirm:1:53,long_horizon_memory_v2,16045,1,53,0,0,True,0,False,True,0.0,127.0,False,False,0,0,3,19
confirm:1:54,long_horizon_memory_v2,16045,1,54,2,2,True,1,False,True,51.0,127.0,False,False,0,2,3,51
confirm:1:55,long_horizon_memory_v2,16045,1,55,1,1,True,2,True,True,127.0,127.0,True,True,68,1,0,59
confirm:1:56,long_horizon_memory_v2,16045,1,56,3,3,True,2,True,True,127.0,127.0,True,True,101,1,2,26
confirm:1:57,long_horizon_memory_v2,16045,1,57,0,0,True,0,False,True,0.0,127.0,False,False,0,0,3,60
confirm:1:58,long_horizon_memory_v2,16045,1,58,0,0,True,2,True,True,127.0,127.0,True,True,81,2,2,46
confirm:1:59,long_horizon_memory_v2,16045,1,59,2,2,True,2,True,True,127.0,127.0,True,True,93,3,3,34
confirm:1:60,long_horizon_memory_v2,16045,1,60,3,3,True,2,True,True,127.0,127.0,True,True,123,3,0,4
confirm:1:61,long_horizon_memory_v2,16045,1,61,1,1,True,2,True,True,127.0,127.0,True,True,104,3,2,23
confirm:1:62,long_horizon_memory_v2,16045,1,62,0,0,True,1,False,True,35.0,127.0,False,False,0,0,3,35
confirm:1:63,long_horizon_memory_v2,16045,1,63,3,3,True,2,True,True,127.0,127.0,True,True,65,2,1,62
confirm:1:64,long_horizon_memory_v2,16045,1,64,0,0,True,2,True,True,127.0,127.0,True,True,115,3,1,12
confirm:1:65,long_horizon_memory_v2,16045,1,65,0,0,True,2,True,True,127.0,127.0,True,True,77,3,1,50
confirm:1:66,long_horizon_memory_v2,16045,1,66,0,0,True,2,True,True,127.0,127.0,True,True,66,3,1,61
confirm:1:67,long_horizon_memory_v2,16045,1,67,1,1,True,0,False,True,0.0,127.0,False,False,0,1,1,41
confirm:1:68,long_horizon_memory_v2,16045,1,68,1,1,True,2,True,True,127.0,127.0,True,True,85,1,0,42
confirm:1:69,long_horizon_memory_v2,16045,1,69,2,2,True,2,True,True,127.0,127.0,True,True,109,0,2,18
confirm:1:70,long_horizon_memory_v2,16045,1,70,3,3,True,2,True,True,127.0,127.0,True,True,118,2,1,9
confirm:1:71,long_horizon_memory_v2,16045,1,71,3,3,True,2,True,True,127.0,127.0,True,True,82,0,3,45
confirm:1:72,long_horizon_memory_v2,16045,1,72,3,3,True,1,False,True,17.0,127.0,False,False,0,3,3,17
confirm:1:73,long_horizon_memory_v2,16045,1,73,1,1,True,2,True,True,127.0,127.0,True,True,86,1,0,41
confirm:1:74,long_horizon_memory_v2,16045,1,74,3,3,True,2,True,True,127.0,127.0,True,True,101,1,2,26
confirm:1:75,long_horizon_memory_v2,16045,1,75,0,0,True,1,False,True,51.0,127.0,False,False,0,0,0,51
confirm:1:76,long_horizon_memory_v2,16045,1,76,1,1,True,0,False,True,0.0,127.0,False,False,0,1,1,25
confirm:1:77,long_horizon_memory_v2,16045,1,77,0,0,True,2,True,True,127.0,127.0,True,True,110,1,3,17
confirm:1:78,long_horizon_memory_v2,16045,1,78,2,2,True,0,False,True,0.0,127.0,False,False,0,2,3,56
confirm:1:79,long_horizon_memory_v2,16045,1,79,1,1,True,0,False,True,0.0,127.0,False,False,0,1,1,49
confirm:1:80,long_horizon_memory_v2,16045,1,80,0,0,True,2,True,True,127.0,127.0,True,True,67,3,1,60
confirm:1:81,long_horizon_memory_v2,16045,1,81,2,2,True,1,False,True,44.0,127.0,False,False,0,2,2,44
confirm:1:82,long_horizon_memory_v2,16045,1,82,0,0,True,2,True,True,127.0,127.0,True,True,80,2,2,47
confirm:1:83,long_horizon_memory_v2,16045,1,83,2,2,True,2,True,True,127.0,127.0,True,True,109,0,2,18
confirm:1:84,long_horizon_memory_v2,16045,1,84,0,0,True,0,False,True,0.0,127.0,False,False,0,0,3,51
confirm:1:85,long_horizon_memory_v2,16045,1,85,3,3,True,2,True,True,127.0,127.0,True,True,105,0,3,22
confirm:1:86,long_horizon_memory_v2,16045,1,86,2,2,True,1,False,True,50.0,127.0,False,False,0,2,2,50
confirm:1:87,long_horizon_memory_v2,16045,1,87,1,1,True,1,False,True,7.0,127.0,False,False,0,1,1,7
confirm:1:88,long_horizon_memory_v2,16045,1,88,0,0,True,0,False,True,0.0,127.0,False,False,0,0,3,25
confirm:1:89,long_horizon_memory_v2,16045,1,89,2,2,True,0,False,True,0.0,127.0,False,False,0,2,1,48
confirm:1:90,long_horizon_memory_v2,16045,1,90,0,0,True,0,False,True,0.0,127.0,False,False,0,0,1,61
confirm:1:91,long_horizon_memory_v2,16045,1,91,2,2,True,0,False,True,0.0,127.0,False,False,0,2,2,51
confirm:1:92,long_horizon_memory_v2,16045,1,92,0,0,True,2,True,True,127.0,127.0,True,True,103,2,2,24
confirm:1:93,long_horizon_memory_v2,16045,1,93,0,0,True,2,True,True,127.0,127.0,True,True,87,2,2,40
confirm:1:94,long_horizon_memory_v2,16045,1,94,3,3,True,0,False,True,0.0,127.0,False,False,0,3,2,49
confirm:1:95,long_horizon_memory_v2,16045,1,95,0,0,True,2,True,True,127.0,127.0,True,True,65,1,3,62
confirm:1:96,long_horizon_memory_v2,16045,1,96,1,1,True,2,True,True,127.0,127.0,True,True,113,0,1,14
confirm:1:97,long_horizon_memory_v2,16045,1,97,0,0,True,0,False,True,0.0,127.0,False,False,0,0,0,1
confirm:1:98,long_horizon_memory_v2,16045,1,98,0,0,True,2,True,True,127.0,127.0,True,True,118,0,0,9
confirm:1:99,long_horizon_memory_v2,16045,1,99,1,1,True,2,True,True,127.0,127.0,True,True,103,0,1,24
confirm:1:100,long_horizon_memory_v2,16045,1,100,1,1,True,2,True,True,127.0,127.0,True,True,107,0,1,20
confirm:1:101,long_horizon_memory_v2,16045,1,101,0,0,True,2,True,True,127.0,127.0,True,True,69,3,1,58
confirm:1:102,long_horizon_memory_v2,16045,1,102,3,3,True,2,True,True,127.0,127.0,True,True,121,3,0,6
confirm:1:103,long_horizon_memory_v2,16045,1,103,0,0,True,0,False,True,0.0,127.0,False,False,0,0,1,31
confirm:1:104,long_horizon_memory_v2,16045,1,104,1,1,True,2,True,True,127.0,127.0,True,True,104,3,2,23
confirm:1:105,long_horizon_memory_v2,16045,1,105,3,3,True,1,False,True,5.0,127.0,False,False,0,3,1,5
